"GEOID","GEONAME","PROFLN","TITLE","GENDER","OCC_CODE","OCC_DESCRIPTION","TOTAL","HISP_LAT","WHITE","BLACK","AM_ID","ASIAN","HI_PI","OTHER","PCT_HISP_LAT","PCT_WHITE","PCT_BLACKT","PCT_AM_ID","PCT_ASIAN","PCT_HI_PI","PCT_OTHER"
"05000US55127","Walworth County, Wisconsin",1,"Number","Total","1821","Psychologists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55127","Walworth County, Wisconsin",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US55127","Walworth County, Wisconsin",5,"Number","Women","1821","Psychologists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55131","Washington County, Wisconsin",1,"Number","Total","1821","Psychologists",45,10,40,0,0,0,0,0,22.22,88.89,0,0,0,0,0
"05000US55131","Washington County, Wisconsin",3,"Number","Men","1821","Psychologists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55131","Washington County, Wisconsin",5,"Number","Women","1821","Psychologists",25,10,15,0,0,0,0,0,40,60,0,0,0,0,0
"05000US55133","Waukesha County, Wisconsin",1,"Number","Total","1821","Psychologists",265,0,255,0,0,4,0,0,0,96.23,0,0,1.51,0,0
"05000US55133","Waukesha County, Wisconsin",3,"Number","Men","1821","Psychologists",55,0,55,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55133","Waukesha County, Wisconsin",5,"Number","Women","1821","Psychologists",210,0,205,0,0,4,0,0,0,97.62,0,0,1.9,0,0
"05000US55135","Waupaca County, Wisconsin",1,"Number","Total","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55135","Waupaca County, Wisconsin",3,"Number","Men","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55135","Waupaca County, Wisconsin",5,"Number","Women","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US55139","Winnebago County, Wisconsin",1,"Number","Total","1821","Psychologists",105,0,90,0,0,15,0,0,0,85.71,0,0,14.29,0,0
"05000US55139","Winnebago County, Wisconsin",3,"Number","Men","1821","Psychologists",50,0,50,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55139","Winnebago County, Wisconsin",5,"Number","Women","1821","Psychologists",55,0,40,0,0,15,0,0,0,72.73,0,0,27.27,0,0
"05000US55141","Wood County, Wisconsin",1,"Number","Total","1821","Psychologists",40,0,40,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55141","Wood County, Wisconsin",3,"Number","Men","1821","Psychologists",30,0,30,0,0,0,0,0,0,100,0,0,0,0,0
"05000US55141","Wood County, Wisconsin",5,"Number","Women","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US56021","Laramie County, Wyoming",1,"Number","Total","1821","Psychologists",45,0,45,0,0,0,0,0,0,100,0,0,0,0,0
"05000US56021","Laramie County, Wyoming",3,"Number","Men","1821","Psychologists",30,0,30,0,0,0,0,0,0,100,0,0,0,0,0
"05000US56021","Laramie County, Wyoming",5,"Number","Women","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US56025","Natrona County, Wyoming",1,"Number","Total","1821","Psychologists",40,0,40,0,0,0,0,0,0,100,0,0,0,0,0
"05000US56025","Natrona County, Wyoming",3,"Number","Men","1821","Psychologists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US56025","Natrona County, Wyoming",5,"Number","Women","1821","Psychologists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"05000US72005","Aguadilla Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72005","Aguadilla Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72005","Aguadilla Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72013","Arecibo Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",70,70,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72013","Arecibo Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72013","Arecibo Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",70,70,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72021","Bayamón Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",160,150,15,0,0,0,0,0,93.75,9.38,0,0,0,0,0
"05000US72021","Bayamón Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",45,45,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72021","Bayamón Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",115,100,15,0,0,0,0,0,86.96,13.04,0,0,0,0,0
"05000US72025","Caguas Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",160,160,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72025","Caguas Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",60,60,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72025","Caguas Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",100,100,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72031","Carolina Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",65,65,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72031","Carolina Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",10,10,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72031","Carolina Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",55,55,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72061","Guaynabo Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",125,110,0,0,0,15,0,0,88,0,0,0,12,0,0
"05000US72061","Guaynabo Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",45,45,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72061","Guaynabo Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",80,65,0,0,0,15,0,0,81.25,0,0,0,18.75,0,0
"05000US72069","Humacao Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72069","Humacao Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72069","Humacao Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72097","Mayagüez Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",80,80,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72097","Mayagüez Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",20,20,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72097","Mayagüez Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",60,60,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72113","Ponce Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",215,200,20,0,0,0,0,0,93.02,9.3,0,0,0,0,0
"05000US72113","Ponce Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",30,30,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72113","Ponce Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",190,170,20,0,0,0,0,0,89.47,10.53,0,0,0,0,0
"05000US72119","Río Grande Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72119","Río Grande Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72119","Río Grande Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72127","San Juan Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",885,870,10,0,0,4,0,0,98.31,1.13,0,0,0.45,0,0
"05000US72127","San Juan Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",255,255,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72127","San Juan Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",630,615,10,0,0,4,0,0,97.62,1.59,0,0,0.63,0,0
"05000US72135","Toa Alta Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",10,10,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72135","Toa Alta Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72135","Toa Alta Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",10,10,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72137","Toa Baja Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",20,20,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72137","Toa Baja Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72137","Toa Baja Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",20,20,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72139","Trujillo Alto Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",10,10,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72139","Trujillo Alto Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",10,10,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72139","Trujillo Alto Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72145","Vega Baja Municipio, Puerto Rico",1,"Number","Total","1821","Psychologists",95,95,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US72145","Vega Baja Municipio, Puerto Rico",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US72145","Vega Baja Municipio, Puerto Rico",5,"Number","Women","1821","Psychologists",95,95,0,0,0,0,0,0,100,0,0,0,0,0,0
"05000US01001","Autauga County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",195,0,40,155,0,0,0,0,0,20.51,79.49,0,0,0,0
"05000US01001","Autauga County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01001","Autauga County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",190,0,35,155,0,0,0,0,0,18.42,81.58,0,0,0,0
"05000US01003","Baldwin County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",460,0,330,130,0,0,0,0,0,71.74,28.26,0,0,0,0
"05000US01003","Baldwin County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",90,0,90,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01003","Baldwin County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",365,0,235,130,0,0,0,0,0,64.38,35.62,0,0,0,0
"05000US01009","Blount County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",70,0,70,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01009","Blount County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01009","Blount County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",65,0,65,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01015","Calhoun County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",610,0,225,385,0,0,0,0,0,36.89,63.11,0,0,0,0
"05000US01015","Calhoun County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",185,0,65,125,0,0,0,0,0,35.14,67.57,0,0,0,0
"05000US01015","Calhoun County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",425,0,160,265,0,0,0,0,0,37.65,62.35,0,0,0,0
"05000US01031","Coffee County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",255,110,95,45,0,0,0,4,43.14,37.25,17.65,0,0,0,1.57
"05000US01031","Coffee County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",35,0,35,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01031","Coffee County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",220,110,60,45,0,0,0,4,50,27.27,20.45,0,0,0,1.82
"05000US01033","Colbert County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",125,0,80,45,0,0,0,0,0,64,36,0,0,0,0
"05000US01033","Colbert County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01033","Colbert County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",110,0,65,45,0,0,0,0,0,59.09,40.91,0,0,0,0
"05000US01043","Cullman County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",165,4,140,20,0,0,0,0,2.42,84.85,12.12,0,0,0,0
"05000US01043","Cullman County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",30,0,30,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01043","Cullman County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",135,4,110,20,0,0,0,0,2.96,81.48,14.81,0,0,0,0
"05000US01049","DeKalb County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",120,0,105,15,0,0,0,0,0,87.5,12.5,0,0,0,0
"05000US01049","DeKalb County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",15,0,10,4,0,0,0,0,0,66.67,26.67,0,0,0,0
"05000US01049","DeKalb County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",110,0,100,10,0,0,0,0,0,90.91,9.09,0,0,0,0
"05000US01051","Elmore County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",190,0,110,80,0,0,0,0,0,57.89,42.11,0,0,0,0
"05000US01051","Elmore County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",15,0,4,4,0,0,0,0,0,26.67,26.67,0,0,0,0
"05000US01051","Elmore County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",175,0,100,75,0,0,0,0,0,57.14,42.86,0,0,0,0
"05000US01055","Etowah County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",415,0,290,125,0,0,0,0,0,69.88,30.12,0,0,0,0
"05000US01055","Etowah County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",90,0,20,70,0,0,0,0,0,22.22,77.78,0,0,0,0
"05000US01055","Etowah County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",325,0,270,55,0,0,0,0,0,83.08,16.92,0,0,0,0
"05000US01069","Houston County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",595,4,460,125,0,0,0,4,0.67,77.31,21.01,0,0,0,0.67
"05000US01069","Houston County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",65,4,50,10,0,0,0,0,6.15,76.92,15.38,0,0,0,0
"05000US01069","Houston County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",530,0,415,110,0,0,0,4,0,78.3,20.75,0,0,0,0.75
"05000US01071","Jackson County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",120,0,90,35,0,0,0,0,0,75,29.17,0,0,0,0
"05000US01071","Jackson County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",40,0,10,35,0,0,0,0,0,25,87.5,0,0,0,0
"05000US01071","Jackson County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",80,0,80,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01073","Jefferson County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",3990,75,2095,1760,0,0,0,60,1.88,52.51,44.11,0,0,0,1.5
"05000US01073","Jefferson County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",800,30,400,340,0,0,0,30,3.75,50,42.5,0,0,0,3.75
"05000US01073","Jefferson County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",3190,45,1695,1425,0,0,0,25,1.41,53.13,44.67,0,0,0,0.78
"05000US01077","Lauderdale County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",530,0,400,130,0,0,0,0,0,75.47,24.53,0,0,0,0
"05000US01077","Lauderdale County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",185,0,55,130,0,0,0,0,0,29.73,70.27,0,0,0,0
"05000US01077","Lauderdale County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",340,0,340,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01081","Lee County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",825,0,435,390,0,0,0,0,0,52.73,47.27,0,0,0,0
"05000US01081","Lee County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",270,0,185,90,0,0,0,0,0,68.52,33.33,0,0,0,0
"05000US01081","Lee County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",555,0,250,305,0,0,0,0,0,45.05,54.95,0,0,0,0
"05000US01083","Limestone County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",230,0,150,80,4,0,0,0,0,65.22,34.78,1.74,0,0,0
"05000US01083","Limestone County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",60,0,60,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01083","Limestone County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",170,0,90,80,4,0,0,0,0,52.94,47.06,2.35,0,0,0
"05000US01089","Madison County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",1855,35,920,825,15,10,0,60,1.89,49.6,44.47,0.81,0.54,0,3.23
"05000US01089","Madison County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",325,0,145,155,15,0,0,10,0,44.62,47.69,4.62,0,0,3.08
"05000US01089","Madison County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",1535,35,770,670,0,10,0,50,2.28,50.16,43.65,0,0.65,0,3.26
"05000US01095","Marshall County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",270,10,265,0,0,0,0,0,3.7,98.15,0,0,0,0,0
"05000US01095","Marshall County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01095","Marshall County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",250,10,240,0,0,0,0,0,4,96,0,0,0,0,0
"05000US01097","Mobile County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",1960,75,805,1010,0,20,0,50,3.83,41.07,51.53,0,1.02,0,2.55
"05000US01097","Mobile County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",320,10,90,220,0,0,0,0,3.12,28.12,68.75,0,0,0,0
"05000US01097","Mobile County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",1640,65,710,790,0,20,0,50,3.96,43.29,48.17,0,1.22,0,3.05
"05000US01101","Montgomery County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",1460,35,605,805,0,0,0,10,2.4,41.44,55.14,0,0,0,0.68
"05000US01101","Montgomery County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",335,0,190,145,0,0,0,0,0,56.72,43.28,0,0,0,0
"05000US01101","Montgomery County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",1125,35,415,660,0,0,0,10,3.11,36.89,58.67,0,0,0,0.89
"05000US01103","Morgan County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",520,4,390,115,0,0,0,10,0.77,75,22.12,0,0,0,1.92
"05000US01103","Morgan County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",80,0,60,20,0,0,0,0,0,75,25,0,0,0,0
"05000US01103","Morgan County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",440,4,330,95,0,0,0,10,0.91,75,21.59,0,0,0,2.27
"05000US01113","Russell County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",110,0,50,60,0,0,0,0,0,45.45,54.55,0,0,0,0
"05000US01113","Russell County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01113","Russell County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",105,0,45,60,0,0,0,0,0,42.86,57.14,0,0,0,0
"05000US01115","St. Clair County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",230,0,230,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01115","St. Clair County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01115","St. Clair County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",225,0,225,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01117","Shelby County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",785,0,600,85,0,70,0,30,0,76.43,10.83,0,8.92,0,3.82
"05000US01117","Shelby County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",265,0,180,40,0,20,0,25,0,67.92,15.09,0,7.55,0,9.43
"05000US01117","Shelby County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",520,0,420,45,0,50,0,10,0,80.77,8.65,0,9.62,0,1.92
"05000US01121","Talladega County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",345,0,180,170,0,0,0,0,0,52.17,49.28,0,0,0,0
"05000US01121","Talladega County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",50,0,20,30,0,0,0,0,0,40,60,0,0,0,0
"05000US01121","Talladega County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",295,0,160,135,0,0,0,0,0,54.24,45.76,0,0,0,0
"05000US01125","Tuscaloosa County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",1400,0,785,595,0,0,0,20,0,56.07,42.5,0,0,0,1.43
"05000US01125","Tuscaloosa County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",265,0,210,60,0,0,0,0,0,79.25,22.64,0,0,0,0
"05000US01125","Tuscaloosa County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",1135,0,580,535,0,0,0,20,0,51.1,47.14,0,0,0,1.76
"05000US01127","Walker County, Alabama",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",130,0,125,4,0,0,0,4,0,96.15,3.08,0,0,0,3.08
"05000US01127","Walker County, Alabama",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"05000US01127","Walker County, Alabama",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",120,0,110,4,0,0,0,4,0,91.67,3.33,0,0,0,3.33
"05000US02020","Anchorage Municipality, Alaska",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",2735,240,1620,145,265,175,35,250,8.78,59.23,5.3,9.69,6.4,1.28,9.14
"05000US02020","Anchorage Municipality, Alaska",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",905,40,605,35,40,10,10,165,4.42,66.85,3.87,4.42,1.1,1.1,18.23
"05000US02020","Anchorage Municipality, Alaska",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",1830,200,1020,110,225,170,25,85,10.93,55.74,6.01,12.3,9.29,1.37,4.64
"05000US02090","Fairbanks North Star Borough, Alaska",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",1080,110,735,70,100,10,0,60,10.19,68.06,6.48,9.26,0.93,0,5.56
"05000US02090","Fairbanks North Star Borough, Alaska",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",205,15,135,20,0,0,0,30,7.32,65.85,9.76,0,0,0,14.63
"05000US02090","Fairbanks North Star Borough, Alaska",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",875,95,595,50,100,10,0,30,10.86,68,5.71,11.43,1.14,0,3.43
"05000US02122","Kenai Peninsula Borough, Alaska",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",430,20,355,0,45,0,0,4,4.65,82.56,0,10.47,0,0,0.93
"05000US02122","Kenai Peninsula Borough, Alaska",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",60,0,60,0,0,0,0,0,0,100,0,0,0,0,0
"05000US02122","Kenai Peninsula Borough, Alaska",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",365,20,295,0,45,0,0,4,5.48,80.82,0,12.33,0,0,1.1
"05000US02170","Matanuska-Susitna Borough, Alaska",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",625,20,535,4,30,0,0,35,3.2,85.6,0.64,4.8,0,0,5.6
"05000US02170","Matanuska-Susitna Borough, Alaska",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",115,15,80,0,10,0,0,10,13.04,69.57,0,8.7,0,0,8.7
"05000US02170","Matanuska-Susitna Borough, Alaska",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",510,4,455,4,20,0,0,25,0.78,89.22,0.78,3.92,0,0,4.9
"05000US04001","Apache County, Arizona",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",380,4,75,0,280,0,0,15,1.05,19.74,0,73.68,0,0,3.95
"05000US04001","Apache County, Arizona",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",75,0,10,0,55,0,0,10,0,13.33,0,73.33,0,0,13.33
"05000US04001","Apache County, Arizona",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",305,4,70,0,225,0,0,4,1.31,22.95,0,73.77,0,0,1.31
"05000US04003","Cochise County, Arizona",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",535,240,240,50,0,4,0,0,44.86,44.86,9.35,0,0.75,0,0
"05000US04003","Cochise County, Arizona",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",85,25,40,20,0,0,0,0,29.41,47.06,23.53,0,0,0,0
"05000US04003","Cochise County, Arizona",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",455,215,200,30,0,4,0,0,47.25,43.96,6.59,0,0.88,0,0
"05000US04005","Coconino County, Arizona",1,"Number","Total","2001","Counselors, social workers, and other community and social service specialists",820,95,560,4,130,10,0,20,11.59,68.29,0.49,15.85,1.22,0,2.44
"05000US04005","Coconino County, Arizona",3,"Number","Men","2001","Counselors, social workers, and other community and social service specialists",220,15,175,0,15,0,0,20,6.82,79.55,0,6.82,0,0,9.09
"05000US04005","Coconino County, Arizona",5,"Number","Women","2001","Counselors, social workers, and other community and social service specialists",605,80,385,4,115,10,0,4,13.22,63.64,0.66,19.01,1.65,0,0.66
